Step,Time,JointName,Fx,Fy,Fz,Tx,Ty,Tz,F_norm
840,9.4238,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
840,9.4238,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307932
840,9.4238,Link_02,0.000000,-0.217557,0.158905,0.041785,0.000000,0.000000,0.269410
840,9.4238,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230899
840,9.4238,Link_04,0.000000,-0.172121,0.085984,0.022206,0.000000,0.000000,0.192402
840,9.4238,Link_05,0.000000,-0.140343,0.063200,0.014323,0.000000,0.000000,0.153917
840,9.4238,Link_06,0.000000,-0.106158,0.045345,0.008077,0.000000,0.000000,0.115437
840,9.4238,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076958
840,9.4238,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
850,9.5340,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
850,9.5340,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
850,9.5340,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307932
850,9.5340,Link_02,0.000000,-0.217557,0.158905,0.041785,0.000000,0.000000,0.269410
850,9.5340,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230899
850,9.5340,Link_04,0.000000,-0.172121,0.085984,0.022206,0.000000,0.000000,0.192403
850,9.5340,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
850,9.5340,Link_06,0.000000,-0.106158,0.045345,0.008077,0.000000,0.000000,0.115437
850,9.5340,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
850,9.5340,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
860,9.6438,Trunk_02,0.000000,-0.003598,0.616109,0.054196,0.000000,0.000000,0.616119
860,9.6438,Trunk_03,0.000000,-0.000801,0.154092,0.000020,0.000000,0.000000,0.154094
860,9.6438,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
860,9.6438,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
860,9.6438,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230898
860,9.6438,Link_04,0.000000,-0.172120,0.085983,0.022205,0.000000,0.000000,0.192402
860,9.6438,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
860,9.6438,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
860,9.6438,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
860,9.6438,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
870,9.7545,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
870,9.7545,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
870,9.7545,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307932
870,9.7545,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
870,9.7545,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230899
870,9.7545,Link_04,0.000000,-0.172121,0.085984,0.022206,0.000000,0.000000,0.192402
870,9.7545,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
870,9.7545,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
870,9.7545,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
870,9.7545,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
880,9.8650,Trunk_02,0.000000,-0.003597,0.616109,0.054196,0.000000,0.000000,0.616120
880,9.8650,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
880,9.8650,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307932
880,9.8650,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
880,9.8650,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230899
880,9.8650,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192402
880,9.8650,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
880,9.8650,Link_06,0.000000,-0.106158,0.045345,0.008077,0.000000,0.000000,0.115437
880,9.8650,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
880,9.8650,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
890,9.9771,Trunk_02,0.000000,-0.003596,0.616108,0.054196,0.000000,0.000000,0.616119
890,9.9771,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
890,9.9771,Link_01,0.000000,-0.224924,0.210311,0.052526,0.000000,0.000000,0.307931
890,9.9771,Link_02,0.000000,-0.217556,0.158905,0.041785,0.000000,0.000000,0.269409
890,9.9771,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230898
890,9.9771,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
890,9.9771,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
890,9.9771,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
890,9.9771,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
890,9.9771,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
900,10.0893,Trunk_02,0.000000,-0.003598,0.616109,0.054196,0.000000,0.000000,0.616120
900,10.0893,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
900,10.0893,Link_01,0.000000,-0.224926,0.210310,0.052526,0.000000,0.000000,0.307932
900,10.0893,Link_02,0.000000,-0.217558,0.158904,0.041785,0.000000,0.000000,0.269410
900,10.0893,Link_03,0.000000,-0.199120,0.116900,0.031498,0.000000,0.000000,0.230899
900,10.0893,Link_04,0.000000,-0.172120,0.085983,0.022205,0.000000,0.000000,0.192402
900,10.0893,Link_05,0.000000,-0.140342,0.063200,0.014322,0.000000,0.000000,0.153916
900,10.0893,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
900,10.0893,Link_07,0.000000,-0.070953,0.029799,0.003583,0.000000,0.000000,0.076957
900,10.0893,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
910,10.2025,Trunk_02,0.000000,-0.003595,0.616108,0.054196,0.000000,0.000000,0.616119
910,10.2025,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
910,10.2025,Link_01,0.000000,-0.224923,0.210311,0.052526,0.000000,0.000000,0.307931
910,10.2025,Link_02,0.000000,-0.217556,0.158905,0.041785,0.000000,0.000000,0.269409
910,10.2025,Link_03,0.000000,-0.199118,0.116901,0.031498,0.000000,0.000000,0.230898
910,10.2025,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
910,10.2025,Link_05,0.000000,-0.140343,0.063201,0.014322,0.000000,0.000000,0.153917
910,10.2025,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115437
910,10.2025,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
910,10.2025,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
920,10.3129,Trunk_02,0.000000,-0.003597,0.616109,0.054196,0.000000,0.000000,0.616119
920,10.3129,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
920,10.3129,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
920,10.3129,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
920,10.3129,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230898
920,10.3129,Link_04,0.000000,-0.172120,0.085983,0.022206,0.000000,0.000000,0.192402
920,10.3129,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
920,10.3129,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
920,10.3129,Link_07,0.000000,-0.070954,0.029799,0.003583,0.000000,0.000000,0.076957
920,10.3129,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
930,10.4201,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
930,10.4201,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
930,10.4201,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307932
930,10.4201,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
930,10.4201,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230898
930,10.4201,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192402
930,10.4201,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
930,10.4201,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
930,10.4201,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
930,10.4201,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
940,10.5308,Trunk_02,0.000000,-0.003595,0.616108,0.054196,0.000000,0.000000,0.616119
940,10.5308,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
940,10.5308,Link_01,0.000000,-0.224924,0.210311,0.052526,0.000000,0.000000,0.307931
940,10.5308,Link_02,0.000000,-0.217556,0.158905,0.041785,0.000000,0.000000,0.269409
940,10.5308,Link_03,0.000000,-0.199118,0.116901,0.031498,0.000000,0.000000,0.230898
940,10.5308,Link_04,0.000000,-0.172120,0.085984,0.022205,0.000000,0.000000,0.192402
940,10.5308,Link_05,0.000000,-0.140342,0.063201,0.014322,0.000000,0.000000,0.153916
940,10.5308,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
940,10.5308,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
940,10.5308,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
950,10.6431,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
950,10.6431,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
950,10.6431,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307931
950,10.6431,Link_02,0.000000,-0.217557,0.158905,0.041785,0.000000,0.000000,0.269410
950,10.6431,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230898
950,10.6431,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192402
950,10.6431,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
950,10.6431,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
950,10.6431,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
950,10.6431,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
960,10.7578,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
960,10.7578,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
960,10.7578,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
960,10.7578,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
960,10.7578,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230898
960,10.7578,Link_04,0.000000,-0.172120,0.085983,0.022206,0.000000,0.000000,0.192402
960,10.7578,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
960,10.7578,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
960,10.7578,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
960,10.7578,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
970,10.8678,Trunk_02,0.000000,-0.003597,0.616109,0.054196,0.000000,0.000000,0.616120
970,10.8678,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
970,10.8678,Link_01,0.000000,-0.224926,0.210310,0.052526,0.000000,0.000000,0.307932
970,10.8678,Link_02,0.000000,-0.217558,0.158904,0.041785,0.000000,0.000000,0.269410
970,10.8678,Link_03,0.000000,-0.199120,0.116900,0.031498,0.000000,0.000000,0.230899
970,10.8678,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192402
970,10.8678,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
970,10.8678,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
970,10.8678,Link_07,0.000000,-0.070953,0.029799,0.003583,0.000000,0.000000,0.076957
970,10.8678,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
980,10.9798,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
980,10.9798,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
980,10.9798,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
980,10.9798,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
980,10.9798,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230898
980,10.9798,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
980,10.9798,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
980,10.9798,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
980,10.9798,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
980,10.9798,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
990,11.0904,Trunk_02,0.000000,-0.003596,0.616108,0.054196,0.000000,0.000000,0.616119
990,11.0904,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
990,11.0904,Link_01,0.000000,-0.224924,0.210310,0.052526,0.000000,0.000000,0.307931
990,11.0904,Link_02,0.000000,-0.217556,0.158904,0.041785,0.000000,0.000000,0.269409
990,11.0904,Link_03,0.000000,-0.199118,0.116901,0.031498,0.000000,0.000000,0.230898
990,11.0904,Link_04,0.000000,-0.172120,0.085984,0.022205,0.000000,0.000000,0.192402
990,11.0904,Link_05,0.000000,-0.140342,0.063200,0.014322,0.000000,0.000000,0.153916
990,11.0904,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
990,11.0904,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
990,11.0904,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1000,11.2071,Trunk_02,0.000000,-0.003595,0.616109,0.054196,0.000000,0.000000,0.616120
1000,11.2071,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
1000,11.2071,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307931
1000,11.2071,Link_02,0.000000,-0.217557,0.158905,0.041785,0.000000,0.000000,0.269410
1000,11.2071,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230899
1000,11.2071,Link_04,0.000000,-0.172121,0.085984,0.022206,0.000000,0.000000,0.192403
1000,11.2071,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1000,11.2071,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1000,11.2071,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1000,11.2071,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1010,11.3195,Trunk_02,0.000000,-0.003597,0.616110,0.054196,0.000000,0.000000,0.616120
1010,11.3195,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1010,11.3195,Link_01,0.000000,-0.224926,0.210310,0.052526,0.000000,0.000000,0.307932
1010,11.3195,Link_02,0.000000,-0.217558,0.158904,0.041785,0.000000,0.000000,0.269411
1010,11.3195,Link_03,0.000000,-0.199120,0.116900,0.031498,0.000000,0.000000,0.230899
1010,11.3195,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192403
1010,11.3195,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1010,11.3195,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1010,11.3195,Link_07,0.000000,-0.070953,0.029799,0.003583,0.000000,0.000000,0.076957
1010,11.3195,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1020,11.4287,Trunk_02,0.000000,-0.003597,0.616109,0.054196,0.000000,0.000000,0.616120
1020,11.4287,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1020,11.4287,Link_01,0.000000,-0.224926,0.210310,0.052526,0.000000,0.000000,0.307932
1020,11.4287,Link_02,0.000000,-0.217558,0.158904,0.041785,0.000000,0.000000,0.269410
1020,11.4287,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230899
1020,11.4287,Link_04,0.000000,-0.172120,0.085983,0.022205,0.000000,0.000000,0.192402
1020,11.4287,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153916
1020,11.4287,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1020,11.4287,Link_07,0.000000,-0.070953,0.029799,0.003583,0.000000,0.000000,0.076957
1020,11.4287,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1030,11.5484,Trunk_02,0.000000,-0.003595,0.616108,0.054196,0.000000,0.000000,0.616119
1030,11.5484,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1030,11.5484,Link_01,0.000000,-0.224923,0.210311,0.052526,0.000000,0.000000,0.307930
1030,11.5484,Link_02,0.000000,-0.217556,0.158905,0.041785,0.000000,0.000000,0.269409
1030,11.5484,Link_03,0.000000,-0.199118,0.116901,0.031498,0.000000,0.000000,0.230898
1030,11.5484,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1030,11.5484,Link_05,0.000000,-0.140343,0.063201,0.014322,0.000000,0.000000,0.153917
1030,11.5484,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1030,11.5484,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1030,11.5484,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1040,11.6591,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
1040,11.6591,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
1040,11.6591,Link_01,0.000000,-0.224926,0.210311,0.052526,0.000000,0.000000,0.307932
1040,11.6591,Link_02,0.000000,-0.217558,0.158904,0.041785,0.000000,0.000000,0.269411
1040,11.6591,Link_03,0.000000,-0.199120,0.116900,0.031498,0.000000,0.000000,0.230899
1040,11.6591,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192402
1040,11.6591,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1040,11.6591,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1040,11.6591,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1040,11.6591,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1050,11.7769,Trunk_02,0.000000,-0.003597,0.616110,0.054196,0.000000,0.000000,0.616120
1050,11.7769,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1050,11.7769,Link_01,0.000000,-0.224926,0.210310,0.052526,0.000000,0.000000,0.307932
1050,11.7769,Link_02,0.000000,-0.217558,0.158904,0.041785,0.000000,0.000000,0.269410
1050,11.7769,Link_03,0.000000,-0.199120,0.116900,0.031498,0.000000,0.000000,0.230899
1050,11.7769,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192403
1050,11.7769,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1050,11.7769,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1050,11.7769,Link_07,0.000000,-0.070954,0.029799,0.003583,0.000000,0.000000,0.076957
1050,11.7769,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1060,11.8907,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
1060,11.8907,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1060,11.8907,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307932
1060,11.8907,Link_02,0.000000,-0.217558,0.158904,0.041785,0.000000,0.000000,0.269410
1060,11.8907,Link_03,0.000000,-0.199120,0.116900,0.031498,0.000000,0.000000,0.230899
1060,11.8907,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192402
1060,11.8907,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1060,11.8907,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1060,11.8907,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1060,11.8907,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1070,12.0087,Trunk_02,0.000000,-0.003597,0.616108,0.054196,0.000000,0.000000,0.616118
1070,12.0087,Trunk_03,0.000000,-0.000801,0.154092,0.000020,0.000000,0.000000,0.154094
1070,12.0087,Link_01,0.000000,-0.224924,0.210310,0.052526,0.000000,0.000000,0.307930
1070,12.0087,Link_02,0.000000,-0.217556,0.158905,0.041785,0.000000,0.000000,0.269409
1070,12.0087,Link_03,0.000000,-0.199118,0.116901,0.031498,0.000000,0.000000,0.230898
1070,12.0087,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1070,12.0087,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1070,12.0087,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115437
1070,12.0087,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076958
1070,12.0087,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1080,12.1249,Trunk_02,0.000000,-0.003597,0.616109,0.054196,0.000000,0.000000,0.616120
1080,12.1249,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1080,12.1249,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307932
1080,12.1249,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1080,12.1249,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230899
